sk_id,created_at,updated_at,deleted_at,fk_r_billing_engine_ref_cd,x_invoice_item_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,x_created_at,fk_s_change_context_id_cr,fk_s_change_context_id_dl,sk_id_raw
11E7137BBBFDB1C7A211020AF2129A61,"2017-03-27 22:59:41.409","2017-03-27 22:59:41.411",NULL,STRIPE,ii_18HkxqHiCtHGC78FUze5RM3W,SHIPPING,...,NULL,"2016-06-01 18:49:38",11E7137BBBFF0BA9BCDA06616AC582AF,NULL,...
11E7137BBC0097FAA211020AF2129A61,"2017-03-27 22:59:41.428","2017-03-27 22:59:41.431",NULL,STRIPE,ii_18HkxrHiCtHGC78FcnEHPVL8,SHIPPING,...,NULL,"2016-06-01 18:49:39",11E7137BBC01F57CBCDA06616AC582AF,NULL,...
11E7137BBC03571DA211020AF2129A61,"2017-03-27 22:59:41.446","2017-03-27 22:59:41.449",NULL,STRIPE,ii_18HkxsHiCtHGC78FRgghhArm,SHIPPING,...,NULL,"2016-06-01 18:49:40",11E7137BBC04B79DBCDA06616AC582AF,NULL,...
11E7137BBC061640A211020AF2129A61,"2017-03-27 22:59:41.464","2017-03-27 22:59:41.467",NULL,STRIPE,ii_18HkxtHiCtHGC78FCdzrZhml,SHIPPING,...,NULL,"2016-06-01 18:49:41",11E7137BBC077DFFBCDA06616AC582AF,NULL,...
11E7137BBC08FC73A211020AF2129A61,"2017-03-27 22:59:41.483","2017-03-27 22:59:41.485",NULL,STRIPE,ii_18HkxuHiCtHGC78FVm77C84f,SHIPPING,...,NULL,"2016-06-01 18:49:42",11E7137BBC0A4FE9BCDA06616AC582AF,NULL,...
11E7137BBC0BBB96A211020AF2129A61,"2017-03-27 22:59:41.501","2017-03-27 22:59:41.503",NULL,STRIPE,ii_18HkxvHiCtHGC78FxVL0deC9,SHIPPING,...,NULL,"2016-06-01 18:49:43",11E7137BBC0D11C8BCDA06616AC582AF,NULL,...
11E7137BBC0E7AB9A211020AF2129A61,"2017-03-27 22:59:41.520","2017-03-27 22:59:41.522",NULL,STRIPE,ii_18HkxvHiCtHGC78FECY0ZP3P,SHIPPING,...,NULL,"2016-06-01 18:49:43",11E7137BBC0FE45BBCDA06616AC582AF,NULL,...
11E7137BBC1160ECA211020AF2129A61,"2017-03-27 22:59:41.538","2017-03-27 22:59:41.540",NULL,STRIPE,ii_18HkxwHiCtHGC78FkjGwBfs1,SHIPPING,...,NULL,"2016-06-01 18:49:44",11E7137BBC12B567BCDA06616AC582AF,NULL,...
11E7137BBC14200FA211020AF2129A61,"2017-03-27 22:59:41.556","2017-03-27 22:59:41.559",NULL,STRIPE,ii_18HkxxHiCtHGC78FAsOHMotO,SHIPPING,...,NULL,"2016-06-01 18:49:45",11E7137BBC1581A3BCDA06616AC582AF,NULL,...
11E7137BBC170642A211020AF2129A61,"2017-03-27 22:59:41.576","2017-03-27 22:59:41.578",NULL,STRIPE,ii_18HkxxHiCtHGC78FYQHYVgtn,SHIPPING,...,NULL,"2016-06-01 18:49:45",11E7137BBC1869A1BCDA06616AC582AF,NULL,...
11E7137BBC19C565A211020AF2129A61,"2017-03-27 22:59:41.594","2017-03-27 22:59:41.596",NULL,STRIPE,ii_18HkxyHiCtHGC78F7y806oYM,SHIPPING,...,NULL,"2016-06-01 18:49:46",11E7137BBC1B39F8BCDA06616AC582AF,NULL,...
11E7137BBC1CAB98A211020AF2129A61,"2017-03-27 22:59:41.612","2017-03-27 22:59:41.614",NULL,STRIPE,ii_18HkxzHiCtHGC78FqK9xs9SD,SHIPPING,...,NULL,"2016-06-01 18:49:47",11E7137BBC1E01A1BCDA06616AC582AF,NULL,...
11E7137BBC1F6ABBA211020AF2129A61,"2017-03-27 22:59:41.631","2017-03-27 22:59:41.633",NULL,STRIPE,ii_18Hky1HiCtHGC78Fi4LOjkec,SHIPPING,...,NULL,"2016-06-01 18:49:49",11E7137BBC20D57CBCDA06616AC582AF,NULL,...
11E7137BBC2229DEA211020AF2129A61,"2017-03-27 22:59:41.649","2017-03-27 22:59:41.651",NULL,STRIPE,ii_18Hky2HiCtHGC78FF2ieVdLs,SHIPPING,...,NULL,"2016-06-01 18:49:50",11E7137BBC239811BCDA06616AC582AF,NULL,...
11E7137BBC258541A211020AF2129A61,"2017-03-27 22:59:41.670","2017-03-27 22:59:41.673",NULL,STRIPE,ii_18Hky2HiCtHGC78FqDEZHaIE,SHIPPING,...,NULL,"2016-06-01 18:49:50",11E7137BBC26DEE1BCDA06616AC582AF,NULL,...
11E7137BBC284464A211020AF2129A61,"2017-03-27 22:59:41.689","2017-03-27 22:59:41.691",NULL,STRIPE,ii_18Hky3HiCtHGC78F4RmNB0CL,SHIPPING,...,NULL,"2016-06-01 18:49:51",11E7137BBC29AD4CBCDA06616AC582AF,NULL,...
11E7137BBC2B2A97A211020AF2129A61,"2017-03-27 22:59:41.707","2017-03-27 22:59:41.709",NULL,STRIPE,ii_18Hky3HiCtHGC78F7shc4lj1,SHIPPING,...,NULL,"2016-06-01 18:49:51",11E7137BBC2C7B76BCDA06616AC582AF,NULL,...
11E7137BBC2ED41AA211020AF2129A61,"2017-03-27 22:59:41.732","2017-03-27 22:59:41.737",NULL,STRIPE,ii_18Hky4HiCtHGC78FLZFgfpvG,SHIPPING,...,NULL,"2016-06-01 18:49:52",11E7137BBC304465BCDA06616AC582AF,NULL,...
11E7137BBC32086DA211020AF2129A61,"2017-03-27 22:59:41.752","2017-03-27 22:59:41.755",NULL,STRIPE,ii_18Hky5HiCtHGC78FSg3JiVe1,SHIPPING,...,NULL,"2016-06-01 18:49:53",11E7137BBC336D2ABCDA06616AC582AF,NULL,...
11E7137BBC367540A211020AF2129A61,"2017-03-27 22:59:41.781","2017-03-27 22:59:41.783",NULL,STRIPE,ii_18Hky5HiCtHGC78F9xkctyHn,SHIPPING,...,NULL,"2016-06-01 18:49:53",11E7137BBC37C239BCDA06616AC582AF,NULL,...
11E7137BBC393463A211020AF2129A61,"2017-03-27 22:59:41.800","2017-03-27 22:59:41.802",NULL,STRIPE,ii_18Hky6HiCtHGC78FNtB4KgGi,SHIPPING,...,NULL,"2016-06-01 18:49:54",11E7137BBC3A9522BCDA06616AC582AF,NULL,...
11E7137BBC3BF386A211020AF2129A61,"2017-03-27 22:59:41.818","2017-03-27 22:59:41.820",NULL,STRIPE,ii_18Hky7HiCtHGC78FPKDNjca2,SHIPPING,...,NULL,"2016-06-01 18:49:55",11E7137BBC3D60AABCDA06616AC582AF,NULL,...
11E7137BBC3F27D9A211020AF2129A61,"2017-03-27 22:59:41.838","2017-03-27 22:59:41.840",NULL,STRIPE,ii_18Hky8HiCtHGC78FSuC3dHrV,SHIPPING,...,NULL,"2016-06-01 18:49:56",11E7137BBC407445BCDA06616AC582AF,NULL,...
11E7137BBC41BFECA211020AF2129A61,"2017-03-27 22:59:41.856","2017-03-27 22:59:41.858",NULL,STRIPE,ii_18Hky8HiCtHGC78FR9gSSJNs,SHIPPING,...,NULL,"2016-06-01 18:49:56",11E7137BBC43356ABCDA06616AC582AF,NULL,...
11E7137BBC447F0FA211020AF2129A61,"2017-03-27 22:59:41.874","2017-03-27 22:59:41.876",NULL,STRIPE,ii_18Hky9HiCtHGC78FkhTy1gwX,SHIPPING,...,NULL,"2016-06-01 18:49:57",11E7137BBC45F0D6BCDA06616AC582AF,NULL,...
11E7137BBC476542A211020AF2129A61,"2017-03-27 22:59:41.892","2017-03-27 22:59:41.895",NULL,STRIPE,ii_18Hky9HiCtHGC78FPKSpPy8z,SHIPPING,...,NULL,"2016-06-01 18:49:57",11E7137BBC48BBE4BCDA06616AC582AF,NULL,...
11E7137BBC4A2465A211020AF2129A61,"2017-03-27 22:59:41.911","2017-03-27 22:59:41.913",NULL,STRIPE,ii_18HkyAHiCtHGC78FDRy7bmwU,SHIPPING,...,NULL,"2016-06-01 18:49:58",11E7137BBC4B8BBBBCDA06616AC582AF,NULL,...
11E7137BBC4D0A98A211020AF2129A61,"2017-03-27 22:59:41.929","2017-03-27 22:59:41.931",NULL,STRIPE,ii_18HkyBHiCtHGC78Fc2YDtaBj,SHIPPING,...,NULL,"2016-06-01 18:49:59",11E7137BBC4E59FEBCDA06616AC582AF,NULL,...
11E7137BBC4FC9BBA211020AF2129A61,"2017-03-27 22:59:41.947","2017-03-27 22:59:41.950",NULL,STRIPE,ii_18HkyBHiCtHGC78FqQ8tmTCA,SHIPPING,...,NULL,"2016-06-01 18:49:59",11E7137BBC5127A4BCDA06616AC582AF,NULL,...
11E7137BBC55E441A211020AF2129A61,"2017-03-27 22:59:41.987","2017-03-27 22:59:41.989",NULL,STRIPE,ii_18HkyDHiCtHGC78FpLWPfAFz,SHIPPING,...,NULL,"2016-06-01 18:50:01",11E7137BBC5739FABCDA06616AC582AF,NULL,...
11E7137BBC58A364A211020AF2129A61,"2017-03-27 22:59:42.005","2017-03-27 22:59:42.008",NULL,STRIPE,ii_18HkyEHiCtHGC78F5W1261Dg,SHIPPING,...,NULL,"2016-06-01 18:50:02",11E7137BBC5A0E11BCDA06616AC582AF,NULL,...
11E7137BBC5B6287A211020AF2129A61,"2017-03-27 22:59:42.024","2017-03-27 22:59:42.026",NULL,STRIPE,ii_18HkyEHiCtHGC78Fo4q0vDW5,SHIPPING,...,NULL,"2016-06-01 18:50:02",11E7137BBC5CD702BCDA06616AC582AF,NULL,...
11E7137BBC5E21AAA211020AF2129A61,"2017-03-27 22:59:42.042","2017-03-27 22:59:42.044",NULL,STRIPE,ii_18HkyGHiCtHGC78FpLVEKKoH,SHIPPING,...,NULL,"2016-06-01 18:50:04",11E7137BBC5F96EFBCDA06616AC582AF,NULL,...
11E7137BBC6107DDA211020AF2129A61,"2017-03-27 22:59:42.061","2017-03-27 22:59:42.063",NULL,STRIPE,ii_18HkyGHiCtHGC78FSRWD9WBf,SHIPPING,...,NULL,"2016-06-01 18:50:04",11E7137BBC627459BCDA06616AC582AF,NULL,...
11E7137BBC721EEFA211020AF2129A61,"2017-03-27 22:59:42.174","2017-03-27 22:59:42.176",NULL,STRIPE,ii_18HkyCHiCtHGC78Fe0Z4MLPN,SHIPPING,...,NULL,"2016-06-01 18:50:00",11E7137BBC7389FABCDA06616AC582AF,NULL,...
11E7137BBC77EA55A211020AF2129A61,"2017-03-27 22:59:42.211","2017-03-27 22:59:42.214",NULL,STRIPE,ii_18HkyCHiCtHGC78FvsT9FjpS,SHIPPING,...,NULL,"2016-06-01 18:50:00",11E7137BBC793B2ABCDA06616AC582AF,NULL,...
11E7137BC4897F7BA211020AF2129A61,"2017-03-27 22:59:55.747","2017-03-27 22:59:55.749",NULL,STRIPE,ii_18I7PdHiCtHGC78FAstKsDux,SHIPPING,...,NULL,"2016-06-02 18:47:49",11E7137BC48AD943BCDA06616AC582AF,NULL,...
11E7137BC48C3E9EA211020AF2129A61,"2017-03-27 22:59:55.765","2017-03-27 22:59:55.768",NULL,STRIPE,ii_18I7PeHiCtHGC78Fvl8X9mxZ,SHIPPING,...,NULL,"2016-06-02 18:47:50",11E7137BC48DA7B6BCDA06616AC582AF,NULL,...
11E7137BC48F72F1A211020AF2129A61,"2017-03-27 22:59:55.787","2017-03-27 22:59:55.789",NULL,STRIPE,ii_18I7PfHiCtHGC78FHqYi4lbR,SHIPPING,...,NULL,"2016-06-02 18:47:51",11E7137BC490CFC2BCDA06616AC582AF,NULL,...
11E7137BC4925924A211020AF2129A61,"2017-03-27 22:59:55.805","2017-03-27 22:59:55.807",NULL,STRIPE,ii_18I7PgHiCtHGC78Fq0smMcsc,SHIPPING,...,NULL,"2016-06-02 18:47:52",11E7137BC493A80FBCDA06616AC582AF,NULL,...
11E7137BC4951847A211020AF2129A61,"2017-03-27 22:59:55.824","2017-03-27 22:59:55.826",NULL,STRIPE,ii_18I7PgHiCtHGC78FbjnZ5xin,SHIPPING,...,NULL,"2016-06-02 18:47:52",11E7137BC496890CBCDA06616AC582AF,NULL,...
11E7137BC497D76AA211020AF2129A61,"2017-03-27 22:59:55.842","2017-03-27 22:59:55.844",NULL,STRIPE,ii_18I7PhHiCtHGC78FFH6EgjKU,SHIPPING,...,NULL,"2016-06-02 18:47:53",11E7137BC499483BBCDA06616AC582AF,NULL,...
11E7137BC49ABD9DA211020AF2129A61,"2017-03-27 22:59:55.861","2017-03-27 22:59:55.863",NULL,STRIPE,ii_18I7PiHiCtHGC78Fh11eri58,SHIPPING,...,NULL,"2016-06-02 18:47:54",11E7137BC49C2B7EBCDA06616AC582AF,NULL,...
11E7137BC49DA3D0A211020AF2129A61,"2017-03-27 22:59:55.879","2017-03-27 22:59:55.881",NULL,STRIPE,ii_18I7PkHiCtHGC78FoSNFlpkF,SHIPPING,...,NULL,"2016-06-02 18:47:56",11E7137BC49EEEC4BCDA06616AC582AF,NULL,...
11E7137BC4A08A03A211020AF2129A61,"2017-03-27 22:59:55.898","2017-03-27 22:59:55.900",NULL,STRIPE,ii_18I7PlHiCtHGC78FP5onX6qy,SHIPPING,...,NULL,"2016-06-02 18:47:57",11E7137BC4A1E09ABCDA06616AC582AF,NULL,...
11E7137BC4A37036A211020AF2129A61,"2017-03-27 22:59:55.917","2017-03-27 22:59:55.920",NULL,STRIPE,ii_18I7PmHiCtHGC78FyBV7Pifl,SHIPPING,...,NULL,"2016-06-02 18:47:58",11E7137BC4A4C5F6BCDA06616AC582AF,NULL,...
11E7137BC4A62F59A211020AF2129A61,"2017-03-27 22:59:55.935","2017-03-27 22:59:55.937",NULL,STRIPE,ii_18I7PmHiCtHGC78F0GWJfKSb,SHIPPING,...,NULL,"2016-06-02 18:47:58",11E7137BC4A78A89BCDA06616AC582AF,NULL,...
11E7137BC4A8EE7CA211020AF2129A61,"2017-03-27 22:59:55.953","2017-03-27 22:59:55.956",NULL,STRIPE,ii_18I7PnHiCtHGC78FxK3IMM2d,SHIPPING,...,NULL,"2016-06-02 18:47:59",11E7137BC4AA432DBCDA06616AC582AF,NULL,...
11E7137BC4ABAD9FA211020AF2129A61,"2017-03-27 22:59:55.972","2017-03-27 22:59:55.974",NULL,STRIPE,ii_18I7PpHiCtHGC78FskoEPgte,SHIPPING,...,NULL,"2016-06-02 18:48:01",11E7137BC4AD2440BCDA06616AC582AF,NULL,...
11E7137BC4AF3012A211020AF2129A61,"2017-03-27 22:59:55.994","2017-03-27 22:59:55.996",NULL,STRIPE,ii_18I7PqHiCtHGC78FviOGepjW,SHIPPING,...,NULL,"2016-06-02 18:48:02",11E7137BC4B0841FBCDA06616AC582AF,NULL,...
11E7137BC4B1EF35A211020AF2129A61,"2017-03-27 22:59:56.012","2017-03-27 22:59:56.015",NULL,STRIPE,ii_18I7PrHiCtHGC78FFMUZq3vd,SHIPPING,...,NULL,"2016-06-02 18:48:03",11E7137BC4B35062BCDA06616AC582AF,NULL,...
11E7137BC4B4AE58A211020AF2129A61,"2017-03-27 22:59:56.030","2017-03-27 22:59:56.033",NULL,STRIPE,ii_18I7PrHiCtHGC78F1Slle7HF,SHIPPING,...,NULL,"2016-06-02 18:48:03",11E7137BC4B61543BCDA06616AC582AF,NULL,...
11E7137BC4B7948BA211020AF2129A61,"2017-03-27 22:59:56.049","2017-03-27 22:59:56.051",NULL,STRIPE,ii_18I7PsHiCtHGC78FEs8hBKWL,SHIPPING,...,NULL,"2016-06-02 18:48:04",11E7137BC4B8E7D0BCDA06616AC582AF,NULL,...
11E7137BC4BA7ABEA211020AF2129A61,"2017-03-27 22:59:56.068","2017-03-27 22:59:56.070",NULL,STRIPE,ii_18I7PtHiCtHGC78FDIDYjYjr,SHIPPING,...,NULL,"2016-06-02 18:48:05",11E7137BC4BBC951BCDA06616AC582AF,NULL,...
11E7137BC4BD39E1A211020AF2129A61,"2017-03-27 22:59:56.086","2017-03-27 22:59:56.089",NULL,STRIPE,ii_18I7PsHiCtHGC78F4aMNf61Z,SHIPPING,...,NULL,"2016-06-02 18:48:04",11E7137BC4BE983FBCDA06616AC582AF,NULL,...
11E7137BC4C02014A211020AF2129A61,"2017-03-27 22:59:56.105","2017-03-27 22:59:56.108",NULL,STRIPE,ii_18I7PvHiCtHGC78FooPnVvhw,SHIPPING,...,NULL,"2016-06-02 18:48:07",11E7137BC4C16D34BCDA06616AC582AF,NULL,...
11E7137BC4C30647A211020AF2129A61,"2017-03-27 22:59:56.124","2017-03-27 22:59:56.126",NULL,STRIPE,ii_18I7PxHiCtHGC78FLa102tvC,SHIPPING,...,NULL,"2016-06-02 18:48:09",11E7137BC4C45709BCDA06616AC582AF,NULL,...
11E7137BC4C5C56AA211020AF2129A61,"2017-03-27 22:59:56.142","2017-03-27 22:59:56.145",NULL,STRIPE,ii_18I7PyHiCtHGC78FKqYN9FNj,SHIPPING,...,NULL,"2016-06-02 18:48:10",11E7137BC4C726EFBCDA06616AC582AF,NULL,...
11E7137BC4C8AB9DA211020AF2129A61,"2017-03-27 22:59:56.161","2017-03-27 22:59:56.164",NULL,STRIPE,ii_18I7PzHiCtHGC78FEI4A6wTC,SHIPPING,...,NULL,"2016-06-02 18:48:11",11E7137BC4C9F950BCDA06616AC582AF,NULL,...
11E7137BC4CB6AC0A211020AF2129A61,"2017-03-27 22:59:56.180","2017-03-27 22:59:56.182",NULL,STRIPE,ii_18I7PzHiCtHGC78FRqhbwXNK,SHIPPING,...,NULL,"2016-06-02 18:48:11",11E7137BC4CCD78FBCDA06616AC582AF,NULL,...
11E7137BC4CEC623A211020AF2129A61,"2017-03-27 22:59:56.201","2017-03-27 22:59:56.204",NULL,STRIPE,ii_18I7PzHiCtHGC78Fxqy7M4AS,SHIPPING,...,NULL,"2016-06-02 18:48:11",11E7137BC4D02A4EBCDA06616AC582AF,NULL,...
11E7137BC4D1AC56A211020AF2129A61,"2017-03-27 22:59:56.220","2017-03-27 22:59:56.222",NULL,STRIPE,ii_18I7Q0HiCtHGC78FY3v92VjU,SHIPPING,...,NULL,"2016-06-02 18:48:12",11E7137BC4D2FDEFBCDA06616AC582AF,NULL,...
11E7137BC4D46B79A211020AF2129A61,"2017-03-27 22:59:56.239","2017-03-27 22:59:56.241",NULL,STRIPE,ii_18I7Q1HiCtHGC78F0XG0qHdU,SHIPPING,...,NULL,"2016-06-02 18:48:13",11E7137BC4D5D99BBCDA06616AC582AF,NULL,...
11E7137BC4D751ACA211020AF2129A61,"2017-03-27 22:59:56.258","2017-03-27 22:59:56.260",NULL,STRIPE,ii_18I7Q1HiCtHGC78FwczgjG7J,SHIPPING,...,NULL,"2016-06-02 18:48:13",11E7137BC4D8B244BCDA06616AC582AF,NULL,...
11E7137BC4DA5EEFA211020AF2129A61,"2017-03-27 22:59:56.277","2017-03-27 22:59:56.280",NULL,STRIPE,ii_18I7Q3HiCtHGC78FvzQNpxfv,SHIPPING,...,NULL,"2016-06-02 18:48:15",11E7137BC4DBB3F7BCDA06616AC582AF,NULL,...
11E7137BC4DD4522A211020AF2129A61,"2017-03-27 22:59:56.296","2017-03-27 22:59:56.299",NULL,STRIPE,ii_18I7Q3HiCtHGC78FB5t0BLgM,SHIPPING,...,NULL,"2016-06-02 18:48:15",11E7137BC4DE9E3ABCDA06616AC582AF,NULL,...
11E7137BC4E02B55A211020AF2129A61,"2017-03-27 22:59:56.315","2017-03-27 22:59:56.317",NULL,STRIPE,ii_18I7Q4HiCtHGC78FYD850x0n,SHIPPING,...,NULL,"2016-06-02 18:48:16",11E7137BC4E1851CBCDA06616AC582AF,NULL,...
11E7137BC4E2EA78A211020AF2129A61,"2017-03-27 22:59:56.333","2017-03-27 22:59:56.335",NULL,STRIPE,ii_18I7Q5HiCtHGC78FoQe52tSa,SHIPPING,...,NULL,"2016-06-02 18:48:17",11E7137BC4E445B9BCDA06616AC582AF,NULL,...
11E7137BC4E5A99BA211020AF2129A61,"2017-03-27 22:59:56.351","2017-03-27 22:59:56.354",NULL,STRIPE,ii_18I7Q5HiCtHGC78FwlnzYA7c,SHIPPING,...,NULL,"2016-06-02 18:48:17",11E7137BC4E70C9BBCDA06616AC582AF,NULL,...
11E7137BC4E88FCEA211020AF2129A61,"2017-03-27 22:59:56.370","2017-03-27 22:59:56.372",NULL,STRIPE,ii_18I7Q6HiCtHGC78F6K195gD3,SHIPPING,...,NULL,"2016-06-02 18:48:18",11E7137BC4E9DBBABCDA06616AC582AF,NULL,...
11E7137BC4EB4EF1A211020AF2129A61,"2017-03-27 22:59:56.388","2017-03-27 22:59:56.391",NULL,STRIPE,ii_18I7Q6HiCtHGC78FdXL0AZzr,SHIPPING,...,NULL,"2016-06-02 18:48:18",11E7137BC4ECACA5BCDA06616AC582AF,NULL,...
11E7137BC4EEAA54A211020AF2129A61,"2017-03-27 22:59:56.410","2017-03-27 22:59:56.413",NULL,STRIPE,ii_18I7Q8HiCtHGC78F5GlpXnN2,SHIPPING,...,NULL,"2016-06-02 18:48:20",11E7137BC4F00D7EBCDA06616AC582AF,NULL,...
11E7137BC4F19087A211020AF2129A61,"2017-03-27 22:59:56.429","2017-03-27 22:59:56.431",NULL,STRIPE,ii_18I7Q9HiCtHGC78FPpoOm9xX,SHIPPING,...,NULL,"2016-06-02 18:48:21",11E7137BC4F2DF60BCDA06616AC582AF,NULL,...
11E7137BC4F44FAAA211020AF2129A61,"2017-03-27 22:59:56.447","2017-03-27 22:59:56.450",NULL,STRIPE,ii_18I7QAHiCtHGC78FtLYqyv3B,SHIPPING,...,NULL,"2016-06-02 18:48:22",11E7137BC4F5B5B6BCDA06616AC582AF,NULL,...
11E7137BC4F735DDA211020AF2129A61,"2017-03-27 22:59:56.466","2017-03-27 22:59:56.468",NULL,STRIPE,ii_18I7QAHiCtHGC78FdpeApaE2,SHIPPING,...,NULL,"2016-06-02 18:48:22",11E7137BC4F883AABCDA06616AC582AF,NULL,...
11E7137BC4F9F500A211020AF2129A61,"2017-03-27 22:59:56.484","2017-03-27 22:59:56.487",NULL,STRIPE,ii_18I7QCHiCtHGC78FMNtpRNLw,SHIPPING,...,NULL,"2016-06-02 18:48:24",11E7137BC4FB5048BCDA06616AC582AF,NULL,...
11E7137BC4FCB423A211020AF2129A61,"2017-03-27 22:59:56.503","2017-03-27 22:59:56.505",NULL,STRIPE,ii_18I7QDHiCtHGC78FAMLjp0yk,SHIPPING,...,NULL,"2016-06-02 18:48:25",11E7137BC4FE1E5ABCDA06616AC582AF,NULL,...
11E7137BC4FF9A56A211020AF2129A61,"2017-03-27 22:59:56.522","2017-03-27 22:59:56.524",NULL,STRIPE,ii_18I7QFHiCtHGC78FOzr0zJbC,SHIPPING,...,NULL,"2016-06-02 18:48:27",11E7137BC500FD5CBCDA06616AC582AF,NULL,...
11E7137BC5028089A211020AF2129A61,"2017-03-27 22:59:56.540","2017-03-27 22:59:56.543",NULL,STRIPE,ii_18I7QFHiCtHGC78Fc6DHHz8v,SHIPPING,...,NULL,"2016-06-02 18:48:27",11E7137BC503DC50BCDA06616AC582AF,NULL,...
11E7137BC50566BCA211020AF2129A61,"2017-03-27 22:59:56.559","2017-03-27 22:59:56.561",NULL,STRIPE,ii_18I7QGHiCtHGC78Fg0nb1xg8,SHIPPING,...,NULL,"2016-06-02 18:48:28",11E7137BC506B744BCDA06616AC582AF,NULL,...
11E7137BC50825DFA211020AF2129A61,"2017-03-27 22:59:56.577","2017-03-27 22:59:56.580",NULL,STRIPE,ii_18I7QHHiCtHGC78FPm9mb8fH,SHIPPING,...,NULL,"2016-06-02 18:48:29",11E7137BC509863FBCDA06616AC582AF,NULL,...
11E7137BC50AE502A211020AF2129A61,"2017-03-27 22:59:56.596","2017-03-27 22:59:56.598",NULL,STRIPE,ii_18I7QIHiCtHGC78F19wwcaNN,SHIPPING,...,NULL,"2016-06-02 18:48:30",11E7137BC50C4CD3BCDA06616AC582AF,NULL,...
11E7137BC50E8E85A211020AF2129A61,"2017-03-27 22:59:56.619","2017-03-27 22:59:56.621",NULL,STRIPE,ii_18I7QJHiCtHGC78F1b64NKYg,SHIPPING,...,NULL,"2016-06-02 18:48:31",11E7137BC50FE0F7BCDA06616AC582AF,NULL,...
11E7137BC569F45BA211020AF2129A61,"2017-03-27 22:59:57.219","2017-03-27 22:59:57.222",NULL,STRIPE,ii_18I7PoHiCtHGC78FWgmjvNao,SHIPPING,...,NULL,"2016-06-02 18:48:00",11E7137BC56B4857BCDA06616AC582AF,NULL,...
11E7137BC56D76CEA211020AF2129A61,"2017-03-27 22:59:57.243","2017-03-27 22:59:57.245",NULL,STRIPE,ii_18I7PoHiCtHGC78FSTwihJcN,SHIPPING,...,NULL,"2016-06-02 18:48:00",11E7137BC56ED95DBCDA06616AC582AF,NULL,...
11E7137BCE49138FA211020AF2129A61,"2017-03-27 23:00:12.103","2017-03-27 23:00:12.105",NULL,STRIPE,ii_18I7TeHiCtHGC78Fk8q7BC84,SHIPPING,...,NULL,"2016-06-02 18:51:58",11E7137BCE4A79A6BCDA06616AC582AF,NULL,...
11E7137BCE4BF8C2A211020AF2129A61,"2017-03-27 23:00:12.122","2017-03-27 23:00:12.124",NULL,STRIPE,ii_18I7TfHiCtHGC78FcpJmh1Af,SHIPPING,...,NULL,"2016-06-02 18:51:59",11E7137BCE4D6590BCDA06616AC582AF,NULL,...
11E7137BCE57436BA211020AF2129A61,"2017-03-27 23:00:12.196","2017-03-27 23:00:12.198",NULL,STRIPE,ii_18I7ThHiCtHGC78Fw0OdWmb1,SHIPPING,...,NULL,"2016-06-02 18:52:01",11E7137BCE58B58CBCDA06616AC582AF,NULL,...
11E7137BCE5A299EA211020AF2129A61,"2017-03-27 23:00:12.215","2017-03-27 23:00:12.217",NULL,STRIPE,ii_18I7TiHiCtHGC78F5ElJNiUR,SHIPPING,...,NULL,"2016-06-02 18:52:02",11E7137BCE5B941EBCDA06616AC582AF,NULL,...
11E7137BCE5D36E1A211020AF2129A61,"2017-03-27 23:00:12.234","2017-03-27 23:00:12.237",NULL,STRIPE,ii_18I7TjHiCtHGC78FjMTIKmK8,SHIPPING,...,NULL,"2016-06-02 18:52:03",11E7137BCE5E9673BCDA06616AC582AF,NULL,...
11E7137BCE5FF604A211020AF2129A61,"2017-03-27 23:00:12.253","2017-03-27 23:00:12.255",NULL,STRIPE,ii_18I7TkHiCtHGC78FmCUQSwfS,SHIPPING,...,NULL,"2016-06-02 18:52:04",11E7137BCE615FF1BCDA06616AC582AF,NULL,...
11E7137BCE62DC37A211020AF2129A61,"2017-03-27 23:00:12.271","2017-03-27 23:00:12.274",NULL,STRIPE,ii_18I7TlHiCtHGC78FrWgr3jLX,SHIPPING,...,NULL,"2016-06-02 18:52:05",11E7137BCE643D72BCDA06616AC582AF,NULL,...
11E7137BCE65C26AA211020AF2129A61,"2017-03-27 23:00:12.290","2017-03-27 23:00:12.293",NULL,STRIPE,ii_18I7TlHiCtHGC78Fx9eB9jAd,SHIPPING,...,NULL,"2016-06-02 18:52:05",11E7137BCE671D3EBCDA06616AC582AF,NULL,...
11E7137BCE68A89DA211020AF2129A61,"2017-03-27 23:00:12.309","2017-03-27 23:00:12.311",NULL,STRIPE,ii_18I7TmHiCtHGC78FGGLumDmj,SHIPPING,...,NULL,"2016-06-02 18:52:06",11E7137BCE69F70EBCDA06616AC582AF,NULL,...
11E7137BCE6B8ED0A211020AF2129A61,"2017-03-27 23:00:12.328","2017-03-27 23:00:12.330",NULL,STRIPE,ii_18I7TnHiCtHGC78FeJ13DAgV,SHIPPING,...,NULL,"2016-06-02 18:52:07",11E7137BCE6CDEE7BCDA06616AC582AF,NULL,...
11E7137BCE6E4DF3A211020AF2129A61,"2017-03-27 23:00:12.346","2017-03-27 23:00:12.349",NULL,STRIPE,ii_18I7ToHiCtHGC78FFZBwOmun,SHIPPING,...,NULL,"2016-06-02 18:52:08",11E7137BCE6FAC38BCDA06616AC582AF,NULL,...
