fk_x_invoice_hub_id,created_at,fk_s_change_context_id,fk_x_currency_ref_cd,due_amt,total_amt,subtotal_amt,fee_amt,paid_ind,closed_ind,forgiven_ind,attempt_cnt,x_receipt_id,next_attempt_at,period_start_at,period_end_at,description,row_hash
...,"2017-03-27 22:50:10.749",...,USD,12928,12928,12928,0,0,0,0,0,NULL,"2016-04-17 19:49:26",NULL,NULL,NULL,...
...,"2017-03-27 22:50:11.189",...,USD,12928,12928,12928,0,1,1,0,1,2607-7199,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:12.839",...,USD,15437,15437,15437,0,0,0,0,0,NULL,"2016-04-17 19:49:50",NULL,NULL,NULL,...
...,"2017-03-27 22:50:13.178",...,USD,15437,15437,15437,0,1,1,0,1,2275-9434,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:17.762",...,USD,2457,2457,2457,0,0,0,0,0,NULL,"2016-04-18 19:49:14",NULL,NULL,NULL,...
...,"2017-03-27 22:50:17.830",...,USD,2457,2457,2457,0,1,1,0,1,2141-0006,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:18.062",...,USD,1036,1036,1036,0,0,0,0,0,NULL,"2016-04-18 19:49:19",NULL,NULL,NULL,...
...,"2017-03-27 22:50:18.106",...,USD,1036,1036,1036,0,1,1,0,1,2479-2513,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:22.602",...,USD,22700,22700,22700,0,0,0,0,0,NULL,"2016-04-19 19:49:56",NULL,NULL,NULL,...
...,"2017-03-27 22:50:23.369",...,USD,22700,22700,22700,0,1,1,0,1,2256-7756,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:26.461",...,USD,27563,27563,27563,0,0,0,0,0,NULL,"2016-04-19 19:50:45",NULL,NULL,NULL,...
...,"2017-03-27 22:50:27.090",...,USD,27563,27563,27563,0,1,1,0,1,2734-5631,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:36.566",...,USD,22244,22244,22244,0,0,0,0,0,NULL,"2016-04-20 19:49:44",NULL,NULL,NULL,...
...,"2017-03-27 22:50:37.397",...,USD,22244,22244,22244,0,1,1,0,1,2980-7475,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:40.753",...,USD,27164,27164,27164,0,0,0,0,0,NULL,"2016-04-20 19:50:27",NULL,NULL,NULL,...
...,"2017-03-27 22:50:41.296",...,USD,27164,27164,27164,0,1,1,0,1,2790-5786,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:49.287",...,USD,14803,14803,14803,0,0,0,0,0,NULL,"2016-04-21 19:49:21",NULL,NULL,NULL,...
...,"2017-03-27 22:50:49.854",...,USD,14803,14803,14803,0,1,1,0,1,2572-6829,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:53.866",...,USD,27301,27301,27301,0,0,0,0,0,NULL,"2016-04-21 19:50:09",NULL,NULL,NULL,...
...,"2017-03-27 22:50:54.350",...,USD,27301,27301,27301,0,1,1,0,1,2640-6122,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:03.167",...,USD,21825,21825,21825,0,0,0,0,0,NULL,"2016-04-22 19:49:29",NULL,NULL,NULL,...
...,"2017-03-27 22:51:03.920",...,USD,21825,21825,21825,0,1,1,0,1,2898-8604,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:06.018",...,USD,22912,22912,22912,0,0,0,0,0,NULL,"2016-04-22 19:49:51",NULL,NULL,NULL,...
...,"2017-03-27 22:51:06.367",...,USD,22912,22912,22912,0,1,1,0,1,2890-0118,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:14.795",...,USD,26415,26415,26415,0,0,0,0,0,NULL,"2016-04-23 19:49:14",NULL,NULL,NULL,...
...,"2017-03-27 22:51:15.256",...,USD,26415,26415,26415,0,1,1,0,1,2726-8940,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:17.856",...,USD,12560,12560,12560,0,0,0,0,0,NULL,"2016-04-23 19:49:51",NULL,NULL,NULL,...
...,"2017-03-27 22:51:18.407",...,USD,12560,12560,12560,0,1,1,0,1,2109-0114,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:26.270",...,USD,11606,11606,11606,0,0,0,0,0,NULL,"2016-04-24 19:49:08",NULL,NULL,NULL,...
...,"2017-03-27 22:51:26.591",...,USD,11606,11606,11606,0,1,1,0,1,2097-0638,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:29.087",...,USD,6095,6095,6095,0,0,0,0,0,NULL,"2016-04-24 19:49:47",NULL,NULL,NULL,...
...,"2017-03-27 22:51:29.332",...,USD,6095,6095,6095,0,1,1,0,1,2175-8241,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:32.505",...,USD,1900,1900,1900,0,0,0,0,0,NULL,"2016-04-25 18:14:25","2016-03-25 17:11:51","2016-04-25 17:11:51",NULL,...
...,"2017-03-27 22:51:32.538",...,USD,1900,1900,1900,0,1,1,0,1,2869-1304,NULL,"2016-03-25 17:11:51","2016-04-25 17:11:51",NULL,...
...,"2017-03-27 22:51:32.674",...,USD,606,606,606,0,0,0,0,0,NULL,"2016-04-25 19:48:52",NULL,NULL,NULL,...
...,"2017-03-27 22:51:32.708",...,USD,606,606,606,0,1,1,0,1,2294-3866,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:33.147",...,USD,1252,1252,1252,0,0,0,0,0,NULL,"2016-04-25 19:49:05",NULL,NULL,NULL,...
...,"2017-03-27 22:51:33.173",...,USD,1252,1252,1252,0,1,1,0,1,2901-5548,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:36.349",...,USD,32974,32974,32974,0,0,0,0,0,NULL,"2016-04-26 19:49:28",NULL,NULL,NULL,...
...,"2017-03-27 22:51:37.274",...,USD,32974,32974,32974,0,1,1,0,1,2302-5299,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:40.207",...,USD,25627,25627,25627,0,0,0,0,0,NULL,"2016-04-26 19:50:04",NULL,NULL,NULL,...
...,"2017-03-27 22:51:40.730",...,USD,25627,25627,25627,0,1,1,0,1,2224-8584,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:52.129",...,USD,19901,19901,19901,0,0,0,0,0,NULL,"2016-04-27 19:49:18",NULL,NULL,NULL,...
...,"2017-03-27 22:51:52.937",...,USD,19901,19901,19901,0,1,1,0,1,2989-6108,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:51:58.163",...,USD,33163,33163,33163,0,0,0,0,0,NULL,"2016-04-27 19:50:30",NULL,NULL,NULL,...
...,"2017-03-27 22:51:58.721",...,USD,33163,33163,33163,0,1,1,0,1,2984-7712,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:08.622",...,USD,15716,15716,15716,0,0,0,0,0,NULL,"2016-04-28 19:49:22",NULL,NULL,NULL,...
...,"2017-03-27 22:52:09.156",...,USD,15716,15716,15716,0,1,1,0,1,2219-5660,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:13.433",...,USD,22089,22089,22089,0,0,0,0,0,NULL,"2016-04-28 19:50:40",NULL,NULL,NULL,...
...,"2017-03-27 22:52:13.813",...,USD,22089,22089,22089,0,1,1,0,1,2747-9283,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:20.811",...,USD,36565,36565,36565,0,0,0,0,0,NULL,"2016-04-29 19:49:26",NULL,NULL,NULL,...
...,"2017-03-27 22:52:21.391",...,USD,36565,36565,36565,0,1,1,0,1,2924-5103,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:23.701",...,USD,16254,16254,16254,0,0,0,0,0,NULL,"2016-04-29 19:49:57",NULL,NULL,NULL,...
...,"2017-03-27 22:52:24.046",...,USD,16254,16254,16254,0,1,1,0,1,2759-6027,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:31.067",...,USD,23847,23847,23847,0,0,0,0,0,NULL,"2016-04-30 19:48:54",NULL,NULL,NULL,...
...,"2017-03-27 22:52:35.751",...,USD,23847,23847,23847,0,1,1,0,1,2826-6126,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:33.322",...,USD,17352,17352,17352,0,0,0,0,0,NULL,"2016-04-30 19:49:33",NULL,NULL,NULL,...
...,"2017-03-27 22:52:33.953",...,USD,17352,17352,17352,0,1,1,0,1,2526-5150,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:43.042",...,USD,13919,13919,13919,0,0,0,0,0,NULL,"2016-05-01 19:48:45",NULL,NULL,NULL,...
...,"2017-03-27 22:52:43.296",...,USD,13919,13919,13919,0,1,1,0,1,2411-2207,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:44.728",...,USD,11615,11615,11615,0,0,0,0,0,NULL,"2016-05-01 19:49:07",NULL,NULL,NULL,...
...,"2017-03-27 22:52:45.169",...,USD,11615,11615,11615,0,1,1,0,1,2703-7668,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:51.183",...,USD,588,588,588,0,0,0,0,0,NULL,"2016-05-02 19:48:38",NULL,NULL,NULL,...
...,"2017-03-27 22:52:51.218",...,USD,588,588,588,0,1,1,0,1,2995-6518,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:51.320",...,USD,396,396,396,0,0,0,0,0,NULL,"2016-05-02 19:48:41",NULL,NULL,NULL,...
...,"2017-03-27 22:52:51.364",...,USD,396,396,396,0,1,1,0,1,2416-5325,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:53.597",...,USD,21467,21467,21467,0,0,0,0,0,NULL,"2016-05-03 19:48:59",NULL,NULL,NULL,...
...,"2017-03-27 22:52:54.353",...,USD,21467,21467,21467,0,1,1,0,1,2584-7187,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:52:56.524",...,USD,26220,26220,26220,0,0,0,0,0,NULL,"2016-05-03 19:49:22",NULL,NULL,NULL,...
...,"2017-03-27 22:52:56.920",...,USD,26220,26220,26220,0,1,1,0,1,2390-5238,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:53:07.737",...,USD,27303,27303,27303,0,0,0,0,0,NULL,"2016-05-04 19:49:04",NULL,NULL,NULL,...
...,"2017-03-27 22:53:08.167",...,USD,27303,27303,27303,0,1,1,0,1,2416-6853,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:53:12.978",...,USD,20029,20029,20029,0,0,0,0,0,NULL,"2016-05-04 19:50:11",NULL,NULL,NULL,...
...,"2017-03-27 22:53:13.698",...,USD,20029,20029,20029,0,1,1,0,1,2151-1152,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:53:25.481",...,USD,16938,16938,16938,0,0,0,0,0,NULL,"2016-05-05 19:49:21",NULL,NULL,NULL,...
...,"2017-03-27 22:53:26.063",...,USD,16938,16938,16938,0,1,1,0,1,2427-2543,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:53:27.740",...,USD,13466,13466,13466,0,0,0,0,0,NULL,"2016-05-05 19:49:48",NULL,NULL,NULL,...
...,"2017-03-27 22:53:27.991",...,USD,13466,13466,13466,0,1,1,0,1,2662-2188,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:53:35.507",...,USD,14900,14900,14900,0,0,0,0,0,NULL,"2016-05-06 01:04:00","2016-04-13 09:36:15","2016-05-05 23:59:59",NULL,...
...,"2017-03-27 22:53:35.606",...,USD,14900,14900,14900,0,1,1,0,1,2703-5757,NULL,"2016-04-13 09:36:15","2016-05-05 23:59:59",NULL,...
...,"2017-03-27 22:53:38.716",...,USD,18808,18808,18808,0,0,0,0,0,NULL,"2016-05-06 19:49:07",NULL,NULL,NULL,...
...,"2017-03-27 22:53:39.359",...,USD,18808,18808,18808,0,1,1,0,1,2967-3279,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:53:41.586",...,USD,16092,16092,16092,0,0,0,0,0,NULL,"2016-05-06 19:49:30",NULL,NULL,NULL,...
...,"2017-03-27 22:53:41.934",...,USD,16092,16092,16092,0,1,1,0,1,2656-1717,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:54:04.765",...,USD,71430,71430,71430,0,0,0,0,0,NULL,"2016-05-12 19:49:59",NULL,NULL,NULL,...
...,"2017-03-27 22:54:07.013",...,USD,71430,71430,71430,0,1,1,0,1,2219-7495,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:54:18.865",...,USD,86215,86215,86215,0,0,0,0,0,NULL,"2016-05-12 19:52:14",NULL,NULL,NULL,...
...,"2017-03-27 22:54:20.443",...,USD,86215,86215,86215,0,1,1,0,1,2084-4410,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:03.790",...,USD,14643,14643,14643,0,0,0,0,0,NULL,"2016-05-13 19:48:30",NULL,NULL,NULL,...
...,"2017-03-27 22:55:04.271",...,USD,14643,14643,14643,0,1,1,0,1,2045-6384,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:10.670",...,USD,12679,12679,12679,0,0,0,0,0,NULL,"2016-05-13 19:49:53",NULL,NULL,NULL,...
...,"2017-03-27 22:55:10.929",...,USD,12679,12679,12679,0,1,1,0,1,2172-0459,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:18.094",...,USD,14738,14738,14738,0,0,0,0,0,NULL,"2016-05-14 19:48:30",NULL,NULL,NULL,...
...,"2017-03-27 22:55:18.533",...,USD,14738,14738,14738,0,1,1,0,1,2255-2384,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:21.989",...,USD,20436,20436,20436,0,0,0,0,0,NULL,"2016-05-14 19:49:23",NULL,NULL,NULL,...
...,"2017-03-27 22:55:22.364",...,USD,20436,20436,20436,0,1,1,0,1,2408-4533,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:31.069",...,USD,11014,11014,11014,0,0,0,0,0,NULL,"2016-05-15 19:48:50",NULL,NULL,NULL,...
...,"2017-03-27 22:55:31.336",...,USD,11014,11014,11014,0,1,1,0,1,2141-5768,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:32.706",...,USD,11792,11792,11792,0,0,0,0,0,NULL,"2016-05-15 19:49:07",NULL,NULL,NULL,...
...,"2017-03-27 22:55:33.064",...,USD,11792,11792,11792,0,1,1,0,1,2824-6509,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:37.704",...,USD,690,690,690,0,0,0,0,0,NULL,"2016-05-16 19:48:04",NULL,NULL,NULL,...
...,"2017-03-27 22:55:37.740",...,USD,690,690,690,0,1,1,0,1,2229-3370,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:38.158",...,USD,1020,1020,1020,0,0,0,0,0,NULL,"2016-05-16 19:48:15",NULL,NULL,NULL,...
...,"2017-03-27 22:55:38.204",...,USD,1020,1020,1020,0,1,1,0,1,2582-9023,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:41.281",...,USD,19428,19428,19428,0,0,0,0,0,NULL,"2016-05-17 19:48:40",NULL,NULL,NULL,...
...,"2017-03-27 22:55:41.969",...,USD,19428,19428,19428,0,1,1,0,1,2510-5448,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:55:46.568",...,USD,39349,39349,39349,0,0,0,0,0,NULL,"2016-05-17 19:49:49",NULL,NULL,NULL,...
...,"2017-03-27 22:55:47.296",...,USD,39349,39349,39349,0,1,1,0,1,2691-1702,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:56:08.656",...,USD,35677,35677,35677,0,0,0,0,0,NULL,"2016-05-18 19:48:30",NULL,NULL,NULL,...
...,"2017-03-27 22:56:09.259",...,USD,35677,35677,35677,0,1,1,0,1,2448-7436,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:56:12.277",...,USD,13702,13702,13702,0,0,0,0,0,NULL,"2016-05-18 19:49:08",NULL,NULL,NULL,...
...,"2017-03-27 22:56:12.756",...,USD,13702,13702,13702,0,1,1,0,1,2036-7411,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:56:28.109",...,USD,12605,12605,12605,0,0,0,0,0,NULL,"2016-05-19 19:48:36",NULL,NULL,NULL,...
...,"2017-03-27 22:56:28.546",...,USD,12605,12605,12605,0,1,1,0,1,2380-0447,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:56:32.758",...,USD,26931,26931,26931,0,0,0,0,0,NULL,"2016-05-19 19:49:36",NULL,NULL,NULL,...
...,"2017-03-27 22:56:33.393",...,USD,26931,26931,26931,0,1,1,0,1,2261-7345,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:56:49.474",...,USD,21880,21880,21880,0,0,0,0,0,NULL,"2016-05-20 19:48:42",NULL,NULL,NULL,...
...,"2017-03-27 22:56:49.897",...,USD,21880,21880,21880,0,1,1,0,1,2942-4303,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:56:58.405",...,USD,11624,11624,11624,0,0,0,0,0,NULL,"2016-05-20 19:50:34",NULL,NULL,NULL,...
...,"2017-03-27 22:56:58.782",...,USD,11624,11624,11624,0,1,1,0,1,2734-7443,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:05.404",...,USD,11216,11216,11216,0,0,0,0,0,NULL,"2016-05-21 19:48:08",NULL,NULL,NULL,...
...,"2017-03-27 22:57:05.759",...,USD,11216,11216,11216,0,1,1,0,1,2089-3314,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:16.896",...,USD,21447,21447,21447,0,0,0,0,0,NULL,"2016-05-21 19:50:53",NULL,NULL,NULL,...
...,"2017-03-27 22:57:17.312",...,USD,21447,21447,21447,0,1,1,0,1,2094-6751,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:23.745",...,USD,12338,12338,12338,0,0,0,0,0,NULL,"2016-05-24 10:10:41",NULL,NULL,NULL,...
...,"2017-03-27 22:57:24.134",...,USD,12338,12338,12338,0,1,1,0,1,2635-8946,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:30.995",...,USD,17186,17186,17186,0,0,0,0,0,NULL,"2016-05-24 10:12:29",NULL,NULL,NULL,...
...,"2017-03-27 22:57:31.299",...,USD,17186,17186,17186,0,1,1,0,1,2794-6745,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:34.960",...,USD,606,606,606,0,0,0,0,0,NULL,"2016-05-24 10:13:55",NULL,NULL,NULL,...
...,"2017-03-27 22:57:35.013",...,USD,606,606,606,0,1,1,0,1,2810-3075,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:41.616",...,USD,27851,27851,27851,0,0,0,0,0,NULL,"2016-05-24 19:49:02",NULL,NULL,NULL,...
...,"2017-03-27 22:57:42.197",...,USD,27851,27851,27851,0,1,1,0,1,2564-5960,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:46.879",...,USD,12553,12553,12553,0,0,0,0,0,NULL,"2016-05-24 19:50:06",NULL,NULL,NULL,...
...,"2017-03-27 22:57:47.307",...,USD,12553,12553,12553,0,1,1,0,1,2868-4853,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:57:57.147",...,USD,24900,24900,24900,0,0,0,0,0,NULL,"2016-05-25 18:23:14","2016-04-25 17:11:51","2016-05-25 17:11:51",NULL,...
...,"2017-03-27 22:57:57.222",...,USD,24900,24900,24900,0,1,1,0,1,2040-0473,NULL,"2016-04-25 17:11:51","2016-05-25 17:11:51",NULL,...
...,"2017-03-27 22:57:59.439",...,USD,45541,45541,45541,0,0,0,0,0,NULL,"2016-05-25 19:48:25",NULL,NULL,NULL,...
...,"2017-03-27 22:58:00.207",...,USD,45541,45541,45541,0,1,1,0,1,2832-0106,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:58:02.756",...,USD,10797,10797,10797,0,0,0,0,0,NULL,"2016-05-25 19:49:02",NULL,NULL,NULL,...
...,"2017-03-27 22:58:03.225",...,USD,10797,10797,10797,0,1,1,0,1,2099-7476,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:58:24.516",...,USD,29301,29301,29301,0,0,0,0,0,NULL,"2016-05-26 19:48:45",NULL,NULL,NULL,...
...,"2017-03-27 22:58:25.032",...,USD,29301,29301,29301,0,1,1,0,1,2023-6714,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:58:27.336",...,USD,13615,13615,13615,0,0,0,0,0,NULL,"2016-05-26 19:49:11",NULL,NULL,NULL,...
...,"2017-03-27 22:58:27.769",...,USD,13615,13615,13615,0,1,1,0,1,2354-5201,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:58:39.454",...,USD,13317,13317,13317,0,0,0,0,0,NULL,"2016-05-27 19:48:10",NULL,NULL,NULL,...
...,"2017-03-27 22:58:40.031",...,USD,13317,13317,13317,0,1,1,0,1,2347-5039,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:58:42.317",...,USD,30703,30703,30703,0,0,0,0,0,NULL,"2016-05-27 19:48:54",NULL,NULL,NULL,...
...,"2017-03-27 22:58:42.892",...,USD,30703,30703,30703,0,1,1,0,1,2813-1556,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:58:57.718",...,USD,14292,14292,14292,0,0,0,0,0,NULL,"2016-05-28 19:47:59",NULL,NULL,NULL,...
...,"2017-03-27 22:58:58.104",...,USD,14292,14292,14292,0,1,1,0,1,2907-1717,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:06.103",...,USD,31293,31293,31293,0,0,0,0,0,NULL,"2016-05-28 19:50:08",NULL,NULL,NULL,...
...,"2017-03-27 22:59:06.727",...,USD,31293,31293,31293,0,1,1,0,1,2773-2379,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:15.137",...,USD,14901,14901,14901,0,0,0,0,0,NULL,"2016-05-29 19:48:00",NULL,NULL,NULL,...
...,"2017-03-27 22:59:15.507",...,USD,14901,14901,14901,0,1,1,0,1,2183-0899,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:18.716",...,USD,11312,11312,11312,0,0,0,0,0,NULL,"2016-05-29 19:49:20",NULL,NULL,NULL,...
...,"2017-03-27 22:59:18.993",...,USD,11312,11312,11312,0,1,1,0,1,2008-5440,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:25.615",...,USD,699,699,699,0,0,0,0,0,NULL,"2016-05-31 19:47:42",NULL,NULL,NULL,...
...,"2017-03-27 22:59:25.641",...,USD,699,699,699,0,1,1,0,1,2247-4720,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:25.764",...,USD,588,588,588,0,0,0,0,0,NULL,"2016-05-31 19:47:47",NULL,NULL,NULL,...
...,"2017-03-27 22:59:25.800",...,USD,588,588,588,0,1,1,0,1,2061-1199,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:38.146",...,USD,20327,20327,20327,0,0,0,0,0,NULL,"2016-06-01 19:48:33",NULL,NULL,NULL,...
...,"2017-03-27 22:59:38.725",...,USD,20327,20327,20327,0,1,1,0,1,2702-4594,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:42.896",...,USD,37057,37057,37057,0,0,0,0,0,NULL,"2016-06-01 19:50:04",NULL,NULL,NULL,...
...,"2017-03-27 22:59:43.541",...,USD,37057,37057,37057,0,1,1,0,1,2113-6390,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:59:57.507",...,USD,39421,39421,39421,0,0,0,0,0,NULL,"2016-06-02 19:48:31",NULL,NULL,NULL,...
...,"2017-03-27 22:59:58.171",...,USD,39421,39421,39421,0,1,1,0,1,2097-1992,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:00:14.171",...,USD,17783,17783,17783,0,0,0,0,0,NULL,"2016-06-02 19:52:36",NULL,NULL,NULL,...
...,"2017-03-27 23:00:14.813",...,USD,17783,17783,17783,0,1,1,0,1,2815-0654,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:00:28.494",...,USD,10241,10241,10241,0,0,0,0,0,NULL,"2016-06-03 19:48:27",NULL,NULL,NULL,...
...,"2017-03-27 23:00:28.942",...,USD,10241,10241,10241,0,1,1,0,1,2823-6822,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:00:36.117",...,USD,26640,26640,26640,0,0,0,0,0,NULL,"2016-06-03 19:50:47",NULL,NULL,NULL,...
...,"2017-03-27 23:00:37.127",...,USD,26640,26640,26640,0,1,1,0,1,2407-9005,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:00:48.763",...,USD,25723,25723,25723,0,0,0,0,0,NULL,"2016-06-04 19:48:03",NULL,NULL,NULL,...
...,"2017-03-27 23:00:49.213",...,USD,25723,25723,25723,0,1,1,0,1,2601-0351,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:00:53.506",...,USD,13704,13704,13704,0,0,0,0,0,NULL,"2016-06-04 19:49:01",NULL,NULL,NULL,...
...,"2017-03-27 23:00:53.962",...,USD,13704,13704,13704,0,1,1,0,1,2299-3535,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:01:12.493",...,USD,20527,20527,20527,0,0,0,0,0,NULL,"2016-06-05 19:48:39",NULL,NULL,NULL,...
...,"2017-03-27 23:01:12.907",...,USD,20527,20527,20527,0,1,1,0,1,2798-2030,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:01:14.641",...,USD,8695,8695,8695,0,0,0,0,0,NULL,"2016-06-05 19:49:10",NULL,NULL,NULL,...
...,"2017-03-27 23:01:14.990",...,USD,8695,8695,8695,0,1,1,0,1,2047-5253,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:01:20.121",...,USD,14900,14900,14900,0,0,0,0,0,NULL,"2016-06-06 01:05:56","2016-05-05 23:59:59","2016-06-05 23:59:59",NULL,...
...,"2017-03-27 23:01:20.250",...,USD,14900,14900,14900,0,1,1,0,1,2703-8338,NULL,"2016-05-05 23:59:59","2016-06-05 23:59:59",NULL,...
...,"2017-03-27 23:01:25.160",...,USD,1566,1566,1566,0,0,0,0,0,NULL,"2016-06-06 19:47:22",NULL,NULL,NULL,...
...,"2017-03-27 23:01:25.237",...,USD,1566,1566,1566,0,1,1,0,1,2496-5608,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:01:33.317",...,USD,11841,11841,11841,0,0,0,0,0,NULL,"2016-06-07 19:48:24",NULL,NULL,NULL,...
...,"2017-03-27 23:01:33.803",...,USD,11841,11841,11841,0,1,1,0,1,2227-9968,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:01:36.849",...,USD,32694,32694,32694,0,0,0,0,0,NULL,"2016-06-07 19:49:18",NULL,NULL,NULL,...
...,"2017-03-27 23:01:37.358",...,USD,32694,32694,32694,0,1,1,0,1,2767-4353,NULL,NULL,NULL,NULL,...
...,"2017-03-27 23:07:35.889",...,USD,24900,24900,24900,0,0,0,0,0,NULL,"2016-06-25 18:12:35","2016-05-25 17:11:51","2016-06-25 17:11:51",NULL,...
...,"2017-03-27 23:07:35.920",...,USD,24900,24900,24900,0,1,1,0,1,2748-5859,NULL,"2016-05-25 17:11:51","2016-06-25 17:11:51",NULL,...
...,"2017-03-27 23:09:59.215",...,USD,14900,14900,14900,0,0,0,0,0,NULL,"2016-07-06 01:02:33","2016-06-05 23:59:59","2016-07-05 23:59:59",NULL,...
...,"2017-03-27 23:09:59.306",...,USD,14900,14900,14900,0,1,1,0,1,2078-5668,NULL,"2016-06-05 23:59:59","2016-07-05 23:59:59",NULL,...
...,"2017-03-27 23:14:02.845",...,USD,0,0,0,0,1,1,0,0,NULL,NULL,"2016-06-25 17:11:51","2016-07-22 16:35:24",NULL,...
...,"2017-03-27 23:14:43.311",...,USD,24900,24900,24900,0,0,0,0,0,NULL,"2016-07-25 18:14:29","2016-06-25 17:11:51","2016-07-25 17:11:51",NULL,...
