fk_r_billing_engine_ref_cd,x_invoice_item_id,sk_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,fk_s_change_context_id_cr,created_at,updated_at,x_created_at,fk_s_change_context_id_dl,deleted_at
STRIPE,ii_17Y4suHiCtHGC78FfKLIb4Wo,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.329","2017-03-27 22:40:00.331","2016-01-27 17:47:44",NULL,NULL
STRIPE,ii_17Y4svHiCtHGC78FfrfdUFo4,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.396","2017-03-27 22:40:00.399","2016-01-27 17:47:45",NULL,NULL
STRIPE,ii_17Y4svHiCtHGC78FoaacAIdr,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.420","2017-03-27 22:40:00.422","2016-01-27 17:47:45",NULL,NULL
STRIPE,ii_17Y4swHiCtHGC78FoZZg3x60,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.440","2017-03-27 22:40:00.443","2016-01-27 17:47:46",NULL,NULL
STRIPE,ii_17Y4swHiCtHGC78FXXu74WF3,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.462","2017-03-27 22:40:00.465","2016-01-27 17:47:46",NULL,NULL
STRIPE,ii_17Y4sxHiCtHGC78F3wl00JlO,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.482","2017-03-27 22:40:00.484","2016-01-27 17:47:47",NULL,NULL
STRIPE,ii_17Y4syHiCtHGC78Fk0eCMvqn,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.503","2017-03-27 22:40:00.506","2016-01-27 17:47:48",NULL,NULL
STRIPE,ii_17Y4szHiCtHGC78FK3RPOX2R,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.524","2017-03-27 22:40:00.527","2016-01-27 17:47:49",NULL,NULL
STRIPE,ii_17Y4szHiCtHGC78FV3oY7bu9,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.544","2017-03-27 22:40:00.546","2016-01-27 17:47:49",NULL,NULL
STRIPE,ii_17Y4t0HiCtHGC78FIl45kAiG,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.563","2017-03-27 22:40:00.565","2016-01-27 17:47:50",NULL,NULL
STRIPE,ii_17Y4t0HiCtHGC78FR2jIW6gj,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.584","2017-03-27 22:40:00.587","2016-01-27 17:47:50",NULL,NULL
STRIPE,ii_17Y4t1HiCtHGC78FacEJgRhb,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.604","2017-03-27 22:40:00.607","2016-01-27 17:47:51",NULL,NULL
STRIPE,ii_17Y4t1HiCtHGC78FfIJjd7dS,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.629","2017-03-27 22:40:00.632","2016-01-27 17:47:51",NULL,NULL
STRIPE,ii_17Y4t2HiCtHGC78F5KEQaifi,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.648","2017-03-27 22:40:00.651","2016-01-27 17:47:52",NULL,NULL
STRIPE,ii_17Y4t3HiCtHGC78FVrJIGYgp,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:00.667","2017-03-27 22:40:00.669","2016-01-27 17:47:53",NULL,NULL
STRIPE,ii_17YRLjHiCtHGC78FecGVv2Df,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:05.981","2017-03-27 22:40:05.983","2016-01-28 17:46:59",NULL,NULL
STRIPE,ii_17YRLjHiCtHGC78FCjkq2f5P,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.001","2017-03-27 22:40:06.003","2016-01-28 17:46:59",NULL,NULL
STRIPE,ii_17YRLlHiCtHGC78FQMz2G1mH,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.019","2017-03-27 22:40:06.021","2016-01-28 17:47:01",NULL,NULL
STRIPE,ii_17YRLnHiCtHGC78F3a9ODahJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.037","2017-03-27 22:40:06.039","2016-01-28 17:47:03",NULL,NULL
STRIPE,ii_17YRLoHiCtHGC78FyZyxa7aO,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.056","2017-03-27 22:40:06.058","2016-01-28 17:47:04",NULL,NULL
STRIPE,ii_17YRLpHiCtHGC78FyVDUwIxM,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.074","2017-03-27 22:40:06.077","2016-01-28 17:47:05",NULL,NULL
STRIPE,ii_17YRLpHiCtHGC78FQliurKqQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.093","2017-03-27 22:40:06.095","2016-01-28 17:47:05",NULL,NULL
STRIPE,ii_17YRLqHiCtHGC78FnPA317Cb,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.111","2017-03-27 22:40:06.113","2016-01-28 17:47:06",NULL,NULL
STRIPE,ii_17YRLrHiCtHGC78FneFYkypm,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.130","2017-03-27 22:40:06.132","2016-01-28 17:47:07",NULL,NULL
STRIPE,ii_17YRLrHiCtHGC78FV9SSR4tI,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.149","2017-03-27 22:40:06.151","2016-01-28 17:47:07",NULL,NULL
STRIPE,ii_17YRLtHiCtHGC78FtSb3UVN4,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.169","2017-03-27 22:40:06.172","2016-01-28 17:47:09",NULL,NULL
STRIPE,ii_17YRLuHiCtHGC78F9JybUnWT,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.188","2017-03-27 22:40:06.190","2016-01-28 17:47:10",NULL,NULL
STRIPE,ii_17YRLvHiCtHGC78F3C760E9r,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.207","2017-03-27 22:40:06.209","2016-01-28 17:47:11",NULL,NULL
STRIPE,ii_17YRLvHiCtHGC78FnppKqX56,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.225","2017-03-27 22:40:06.228","2016-01-28 17:47:11",NULL,NULL
STRIPE,ii_17YRLwHiCtHGC78FL8ANrnSE,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.247","2017-03-27 22:40:06.249","2016-01-28 17:47:12",NULL,NULL
STRIPE,ii_17YRLwHiCtHGC78FjxHOZsHc,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.265","2017-03-27 22:40:06.267","2016-01-28 17:47:12",NULL,NULL
STRIPE,ii_17YRLxHiCtHGC78FQoe7DtKA,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.283","2017-03-27 22:40:06.286","2016-01-28 17:47:13",NULL,NULL
STRIPE,ii_17YRLxHiCtHGC78FUzvoSkrP,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.302","2017-03-27 22:40:06.304","2016-01-28 17:47:13",NULL,NULL
STRIPE,ii_17YRLyHiCtHGC78FjVmnBk18,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.321","2017-03-27 22:40:06.323","2016-01-28 17:47:14",NULL,NULL
STRIPE,ii_17YRLzHiCtHGC78FVMZuSP0c,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.339","2017-03-27 22:40:06.341","2016-01-28 17:47:15",NULL,NULL
STRIPE,ii_17YRM0HiCtHGC78FfmRCy7dU,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.357","2017-03-27 22:40:06.359","2016-01-28 17:47:16",NULL,NULL
STRIPE,ii_17YRM0HiCtHGC78FTmkjyPnU,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.376","2017-03-27 22:40:06.378","2016-01-28 17:47:16",NULL,NULL
STRIPE,ii_17YRM1HiCtHGC78FidlLaAkr,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.394","2017-03-27 22:40:06.397","2016-01-28 17:47:17",NULL,NULL
STRIPE,ii_17YRM1HiCtHGC78F9V7cHuIm,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.413","2017-03-27 22:40:06.415","2016-01-28 17:47:17",NULL,NULL
STRIPE,ii_17YRM2HiCtHGC78FA4YZvsjf,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.431","2017-03-27 22:40:06.434","2016-01-28 17:47:18",NULL,NULL
STRIPE,ii_17YRM3HiCtHGC78FwjU22BW9,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.450","2017-03-27 22:40:06.452","2016-01-28 17:47:19",NULL,NULL
STRIPE,ii_17YRM3HiCtHGC78F5BaFOhsR,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.468","2017-03-27 22:40:06.470","2016-01-28 17:47:19",NULL,NULL
STRIPE,ii_17YRLkHiCtHGC78FP1OZ5gPc,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.789","2017-03-27 22:40:06.791","2016-01-28 17:47:00",NULL,NULL
STRIPE,ii_17YRLkHiCtHGC78FfRjw2mVF,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:06.981","2017-03-27 22:40:06.983","2016-01-28 17:47:00",NULL,NULL
STRIPE,ii_17YRMWHiCtHGC78FToxrCcEi,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.820","2017-03-27 22:40:09.823","2016-01-28 17:47:48",NULL,NULL
STRIPE,ii_17YRMXHiCtHGC78FSMmIrSss,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.839","2017-03-27 22:40:09.841","2016-01-28 17:47:49",NULL,NULL
STRIPE,ii_17YRMYHiCtHGC78FheB8Hn7q,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.859","2017-03-27 22:40:09.861","2016-01-28 17:47:50",NULL,NULL
STRIPE,ii_17YRMYHiCtHGC78FjABuo5lA,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.877","2017-03-27 22:40:09.879","2016-01-28 17:47:50",NULL,NULL
STRIPE,ii_17YRMZHiCtHGC78FwIbOi7UC,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.895","2017-03-27 22:40:09.898","2016-01-28 17:47:51",NULL,NULL
STRIPE,ii_17YRMZHiCtHGC78FrLl7CBEu,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.914","2017-03-27 22:40:09.916","2016-01-28 17:47:51",NULL,NULL
STRIPE,ii_17YRMaHiCtHGC78FEOURaxem,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.934","2017-03-27 22:40:09.936","2016-01-28 17:47:52",NULL,NULL
STRIPE,ii_17YRMbHiCtHGC78Fc82IBKRF,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.952","2017-03-27 22:40:09.955","2016-01-28 17:47:53",NULL,NULL
STRIPE,ii_17YRMbHiCtHGC78FRkxD9f3i,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.971","2017-03-27 22:40:09.973","2016-01-28 17:47:53",NULL,NULL
STRIPE,ii_17YRMcHiCtHGC78F4UsKjQIB,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:09.990","2017-03-27 22:40:09.992","2016-01-28 17:47:54",NULL,NULL
STRIPE,ii_17YRMcHiCtHGC78F4ZvmJVZL,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:10.009","2017-03-27 22:40:10.011","2016-01-28 17:47:54",NULL,NULL
STRIPE,ii_17YRMdHiCtHGC78FbNqSe31N,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:10.027","2017-03-27 22:40:10.029","2016-01-28 17:47:55",NULL,NULL
STRIPE,ii_17YRMeHiCtHGC78FYxxVDkzw,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:10.047","2017-03-27 22:40:10.049","2016-01-28 17:47:56",NULL,NULL
STRIPE,ii_17YRMfHiCtHGC78FCDXHvqAK,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:10.066","2017-03-27 22:40:10.068","2016-01-28 17:47:57",NULL,NULL
STRIPE,ii_17YnpJHiCtHGC78FaqVexvOf,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.778","2017-03-27 22:40:13.780","2016-01-29 17:47:01",NULL,NULL
STRIPE,ii_17YnpKHiCtHGC78FquI00WW3,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.851","2017-03-27 22:40:13.853","2016-01-29 17:47:02",NULL,NULL
STRIPE,ii_17YnpKHiCtHGC78FBsRrLxvv,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.872","2017-03-27 22:40:13.874","2016-01-29 17:47:02",NULL,NULL
STRIPE,ii_17YnpLHiCtHGC78FjKn4mhiD,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.890","2017-03-27 22:40:13.892","2016-01-29 17:47:03",NULL,NULL
STRIPE,ii_17YnpLHiCtHGC78Fl4z88tFD,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.908","2017-03-27 22:40:13.911","2016-01-29 17:47:03",NULL,NULL
STRIPE,ii_17YnpMHiCtHGC78FnqEejP6i,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.927","2017-03-27 22:40:13.929","2016-01-29 17:47:04",NULL,NULL
STRIPE,ii_17YnpMHiCtHGC78FGDQ6uj4L,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.945","2017-03-27 22:40:13.948","2016-01-29 17:47:04",NULL,NULL
STRIPE,ii_17YnpNHiCtHGC78FdIhGoxNK,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.964","2017-03-27 22:40:13.967","2016-01-29 17:47:05",NULL,NULL
STRIPE,ii_17YnpOHiCtHGC78FExq0Ovxm,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:13.982","2017-03-27 22:40:13.985","2016-01-29 17:47:06",NULL,NULL
STRIPE,ii_17YnpPHiCtHGC78FS6D1Y8QK,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.001","2017-03-27 22:40:14.003","2016-01-29 17:47:07",NULL,NULL
STRIPE,ii_17YnpPHiCtHGC78FcmlyWbLS,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.022","2017-03-27 22:40:14.024","2016-01-29 17:47:07",NULL,NULL
STRIPE,ii_17YnpQHiCtHGC78FKC8w06ao,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.040","2017-03-27 22:40:14.042","2016-01-29 17:47:08",NULL,NULL
STRIPE,ii_17YnpRHiCtHGC78FVtTCkUQs,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.059","2017-03-27 22:40:14.062","2016-01-29 17:47:09",NULL,NULL
STRIPE,ii_17YnpSHiCtHGC78FWVzBMUNu,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.078","2017-03-27 22:40:14.081","2016-01-29 17:47:10",NULL,NULL
STRIPE,ii_17YnpSHiCtHGC78F6U7ZfpAK,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.097","2017-03-27 22:40:14.099","2016-01-29 17:47:10",NULL,NULL
STRIPE,ii_17YnpTHiCtHGC78FhBy3laV3,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.117","2017-03-27 22:40:14.119","2016-01-29 17:47:11",NULL,NULL
STRIPE,ii_17YnpUHiCtHGC78FvuY6DbUB,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.135","2017-03-27 22:40:14.137","2016-01-29 17:47:12",NULL,NULL
STRIPE,ii_17YnpUHiCtHGC78FI5XIDfud,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.153","2017-03-27 22:40:14.156","2016-01-29 17:47:12",NULL,NULL
STRIPE,ii_17YnpVHiCtHGC78FRjP9a20B,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.172","2017-03-27 22:40:14.174","2016-01-29 17:47:13",NULL,NULL
STRIPE,ii_17YnpVHiCtHGC78FLMpAvSWK,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.190","2017-03-27 22:40:14.192","2016-01-29 17:47:13",NULL,NULL
STRIPE,ii_17YnpWHiCtHGC78FyDGsg2P6,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.209","2017-03-27 22:40:14.211","2016-01-29 17:47:14",NULL,NULL
STRIPE,ii_17YnpWHiCtHGC78Fcd7rsNXZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.227","2017-03-27 22:40:14.229","2016-01-29 17:47:14",NULL,NULL
STRIPE,ii_17YnpXHiCtHGC78FurfCdmM3,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.245","2017-03-27 22:40:14.248","2016-01-29 17:47:15",NULL,NULL
STRIPE,ii_17YnpXHiCtHGC78F5oZUjDwr,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.264","2017-03-27 22:40:14.266","2016-01-29 17:47:15",NULL,NULL
STRIPE,ii_17YnpZHiCtHGC78FS3iANoKI,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.282","2017-03-27 22:40:14.284","2016-01-29 17:47:17",NULL,NULL
STRIPE,ii_17YnpaHiCtHGC78FPdw5oVn2,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.300","2017-03-27 22:40:14.302","2016-01-29 17:47:18",NULL,NULL
STRIPE,ii_17YnpaHiCtHGC78FSUXM3kDB,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.319","2017-03-27 22:40:14.321","2016-01-29 17:47:18",NULL,NULL
STRIPE,ii_17YnpbHiCtHGC78FnI7r62Lr,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.337","2017-03-27 22:40:14.340","2016-01-29 17:47:19",NULL,NULL
STRIPE,ii_17YnpcHiCtHGC78Fde9KCP22,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.356","2017-03-27 22:40:14.359","2016-01-29 17:47:20",NULL,NULL
STRIPE,ii_17YnpcHiCtHGC78FMFaRycd1,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.375","2017-03-27 22:40:14.377","2016-01-29 17:47:20",NULL,NULL
STRIPE,ii_17YnpdHiCtHGC78FkDwysPPf,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.393","2017-03-27 22:40:14.396","2016-01-29 17:47:21",NULL,NULL
STRIPE,ii_17YnpdHiCtHGC78FqVwjY779,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.412","2017-03-27 22:40:14.415","2016-01-29 17:47:21",NULL,NULL
STRIPE,ii_17YnpeHiCtHGC78Fc0TygVEZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.431","2017-03-27 22:40:14.434","2016-01-29 17:47:22",NULL,NULL
STRIPE,ii_17YnpeHiCtHGC78FFw0Gf0kW,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:14.450","2017-03-27 22:40:14.452","2016-01-29 17:47:22",NULL,NULL
STRIPE,ii_17YnpvHiCtHGC78F7aG3HJN1,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.000","2017-03-27 22:40:17.003","2016-01-29 17:47:39",NULL,NULL
STRIPE,ii_17YnpwHiCtHGC78FcxOGuSxl,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.072","2017-03-27 22:40:17.075","2016-01-29 17:47:40",NULL,NULL
STRIPE,ii_17YnpxHiCtHGC78F1iAUVX6s,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.091","2017-03-27 22:40:17.094","2016-01-29 17:47:41",NULL,NULL
STRIPE,ii_17YnpxHiCtHGC78F5I1H3pra,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.110","2017-03-27 22:40:17.113","2016-01-29 17:47:41",NULL,NULL
STRIPE,ii_17YnpyHiCtHGC78FJnHkluVg,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.130","2017-03-27 22:40:17.132","2016-01-29 17:47:42",NULL,NULL
STRIPE,ii_17YnpyHiCtHGC78FVdPkdtm2,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.149","2017-03-27 22:40:17.152","2016-01-29 17:47:42",NULL,NULL
STRIPE,ii_17YnpzHiCtHGC78FoUBH72Ho,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.168","2017-03-27 22:40:17.171","2016-01-29 17:47:43",NULL,NULL
STRIPE,ii_17Ynq0HiCtHGC78FpiLhbL7a,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.188","2017-03-27 22:40:17.191","2016-01-29 17:47:44",NULL,NULL
STRIPE,ii_17Ynq1HiCtHGC78FxC481Sgu,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.208","2017-03-27 22:40:17.210","2016-01-29 17:47:45",NULL,NULL
STRIPE,ii_17Ynq1HiCtHGC78FEo6R8zWB,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.227","2017-03-27 22:40:17.229","2016-01-29 17:47:45",NULL,NULL
STRIPE,ii_17Ynq2HiCtHGC78FZ05XvIKS,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:17.246","2017-03-27 22:40:17.248","2016-01-29 17:47:46",NULL,NULL
STRIPE,ii_17ZAIhHiCtHGC78FF5zkc5xa,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.768","2017-03-27 22:40:21.770","2016-01-30 17:46:51",NULL,NULL
STRIPE,ii_17ZAIiHiCtHGC78F6nCgIVFJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.787","2017-03-27 22:40:21.789","2016-01-30 17:46:52",NULL,NULL
STRIPE,ii_17ZAIjHiCtHGC78FHmusUgZC,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.806","2017-03-27 22:40:21.808","2016-01-30 17:46:53",NULL,NULL
STRIPE,ii_17ZAIkHiCtHGC78FRNSrziLs,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.825","2017-03-27 22:40:21.828","2016-01-30 17:46:54",NULL,NULL
STRIPE,ii_17ZAIkHiCtHGC78F2iFJKL8n,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.845","2017-03-27 22:40:21.848","2016-01-30 17:46:54",NULL,NULL
STRIPE,ii_17ZAIlHiCtHGC78FQv2rpkih,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.864","2017-03-27 22:40:21.867","2016-01-30 17:46:55",NULL,NULL
STRIPE,ii_17ZAImHiCtHGC78FxArZ7jpO,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.885","2017-03-27 22:40:21.892","2016-01-30 17:46:56",NULL,NULL
STRIPE,ii_17ZAImHiCtHGC78FgIuClbLY,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.911","2017-03-27 22:40:21.914","2016-01-30 17:46:56",NULL,NULL
STRIPE,ii_17ZAInHiCtHGC78FQj0kx6xV,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.931","2017-03-27 22:40:21.934","2016-01-30 17:46:57",NULL,NULL
STRIPE,ii_17ZAInHiCtHGC78FNpzGZnIG,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.952","2017-03-27 22:40:21.955","2016-01-30 17:46:57",NULL,NULL
STRIPE,ii_17ZAIoHiCtHGC78F2JaiZGBN,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.972","2017-03-27 22:40:21.974","2016-01-30 17:46:58",NULL,NULL
STRIPE,ii_17ZAIpHiCtHGC78FBs1xyQMQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:21.991","2017-03-27 22:40:21.993","2016-01-30 17:46:59",NULL,NULL
STRIPE,ii_17ZAIpHiCtHGC78FgHwCsmwn,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.010","2017-03-27 22:40:22.012","2016-01-30 17:46:59",NULL,NULL
STRIPE,ii_17ZAIrHiCtHGC78F4jAG17T6,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.029","2017-03-27 22:40:22.032","2016-01-30 17:47:01",NULL,NULL
STRIPE,ii_17ZAIrHiCtHGC78FcCshyD5F,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.048","2017-03-27 22:40:22.051","2016-01-30 17:47:01",NULL,NULL
STRIPE,ii_17ZAIsHiCtHGC78FeOAkpvQU,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.067","2017-03-27 22:40:22.070","2016-01-30 17:47:02",NULL,NULL
STRIPE,ii_17ZAIsHiCtHGC78FrjbOwMCw,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.087","2017-03-27 22:40:22.089","2016-01-30 17:47:02",NULL,NULL
STRIPE,ii_17ZAItHiCtHGC78FBkYFKtoR,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.105","2017-03-27 22:40:22.108","2016-01-30 17:47:03",NULL,NULL
STRIPE,ii_17ZAIqHiCtHGC78FRPXTDKy6,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.322","2017-03-27 22:40:22.324","2016-01-30 17:47:00",NULL,NULL
STRIPE,ii_17ZAIyHiCtHGC78FVuswQauI,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:22.793","2017-03-27 22:40:22.796","2016-01-30 17:47:08",NULL,NULL
STRIPE,ii_17ZAIzHiCtHGC78F3xREkGXh,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:23.422","2017-03-27 22:40:23.425","2016-01-30 17:47:09",NULL,NULL
STRIPE,ii_17ZAIzHiCtHGC78FTs4SeMjy,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:23.441","2017-03-27 22:40:23.444","2016-01-30 17:47:09",NULL,NULL
STRIPE,ii_17ZAJ0HiCtHGC78Fw7WbJjEF,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:23.460","2017-03-27 22:40:23.463","2016-01-30 17:47:10",NULL,NULL
STRIPE,ii_17ZAJ0HiCtHGC78FpOwrkQEY,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:23.480","2017-03-27 22:40:23.482","2016-01-30 17:47:10",NULL,NULL
STRIPE,ii_17ZAJ1HiCtHGC78Fy2FtRN26,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:23.499","2017-03-27 22:40:23.501","2016-01-30 17:47:11",NULL,NULL
STRIPE,ii_17ZWmCHiCtHGC78FUDPxWNmQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.401","2017-03-27 22:40:27.404","2016-01-31 17:46:48",NULL,NULL
STRIPE,ii_17ZWmDHiCtHGC78F1FT1RujB,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.420","2017-03-27 22:40:27.422","2016-01-31 17:46:49",NULL,NULL
STRIPE,ii_17ZWmEHiCtHGC78FOU4jMbpj,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.440","2017-03-27 22:40:27.443","2016-01-31 17:46:50",NULL,NULL
STRIPE,ii_17ZWmFHiCtHGC78FNd2xC4pp,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.462","2017-03-27 22:40:27.464","2016-01-31 17:46:51",NULL,NULL
STRIPE,ii_17ZWmFHiCtHGC78FmSYsNG9f,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.480","2017-03-27 22:40:27.483","2016-01-31 17:46:51",NULL,NULL
STRIPE,ii_17ZWmGHiCtHGC78FYo7eKB2W,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.499","2017-03-27 22:40:27.501","2016-01-31 17:46:52",NULL,NULL
STRIPE,ii_17ZWmHHiCtHGC78FC5Ugq6Tv,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.517","2017-03-27 22:40:27.519","2016-01-31 17:46:53",NULL,NULL
STRIPE,ii_17ZWmHHiCtHGC78F6Pu2yDhp,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.536","2017-03-27 22:40:27.539","2016-01-31 17:46:53",NULL,NULL
STRIPE,ii_17ZWmIHiCtHGC78FZL5086tv,...,SHIPPING,...,NULL,...,"2017-03-27 22:40:27.555","2017-03-27 22:40:27.557","2016-01-31 17:46:54",NULL,NULL
